Time[s], RX en 1, TX en 1, Ready 1, Address 1, RX en, TX en, Ready, Address
0.574159760000000, 0, 1, 1, 0, 0, 1, 1, 1
0.574161200000000, 0, 0, 1, 0, 0, 1, 1, 1
0.577725320000000, 0, 0, 0, 0, 0, 1, 1, 1
0.577725360000000, 0, 0, 0, 0, 0, 1, 0, 1
0.577862560000000, 0, 1, 0, 0, 0, 1, 0, 1
0.577862600000000, 0, 1, 0, 0, 0, 0, 0, 1
0.577904800000000, 1, 1, 0, 0, 0, 0, 0, 1
0.577904840000000, 1, 1, 0, 0, 1, 0, 0, 1
0.578241880000000, 0, 1, 0, 0, 0, 0, 0, 1
0.578246560000000, 0, 0, 0, 0, 0, 0, 0, 1
0.578246600000000, 0, 0, 0, 0, 0, 1, 0, 1
0.578256560000000, 0, 1, 0, 0, 0, 1, 0, 1
0.578256840000000, 0, 1, 0, 0, 0, 0, 0, 1
0.581821280000000, 0, 1, 1, 0, 0, 0, 0, 1
0.581821320000000, 0, 1, 1, 0, 0, 0, 1, 1
0.581958520000000, 0, 0, 1, 0, 0, 0, 1, 1
0.581958560000000, 0, 0, 1, 0, 0, 1, 1, 1
0.582000800000000, 1, 0, 1, 0, 0, 1, 1, 1
0.582000840000000, 1, 0, 1, 0, 1, 1, 1, 1
0.582337840000000, 0, 0, 1, 0, 1, 1, 1, 1
0.582337880000000, 0, 0, 1, 0, 0, 1, 1, 1
0.582342560000000, 0, 1, 1, 0, 0, 0, 1, 1
0.582352040000000, 0, 0, 1, 0, 0, 0, 1, 1
0.582352200000000, 0, 0, 1, 0, 0, 1, 1, 1
0.585917280000000, 0, 0, 0, 0, 0, 1, 0, 1
0.586054520000000, 0, 1, 0, 0, 0, 1, 0, 1
0.586054560000000, 0, 1, 0, 0, 0, 0, 0, 1
0.586096760000000, 1, 1, 0, 0, 0, 0, 0, 1
0.586096800000000, 1, 1, 0, 0, 1, 0, 0, 1
0.586433840000000, 0, 1, 0, 0, 0, 0, 0, 1
0.586438520000000, 0, 0, 0, 0, 0, 0, 0, 1
0.586438560000000, 0, 0, 0, 0, 0, 1, 0, 1
0.586447680000000, 0, 0, 0, 0, 0, 0, 0, 1
0.586449160000000, 0, 1, 0, 0, 0, 0, 0, 1
0.590013240000000, 0, 1, 1, 0, 0, 0, 0, 1
0.590013280000000, 0, 1, 1, 0, 0, 0, 1, 1
0.590150480000000, 0, 0, 1, 0, 0, 0, 1, 1
0.590150520000000, 0, 0, 1, 0, 0, 1, 1, 1
0.590192760000000, 1, 0, 1, 0, 1, 1, 1, 1
0.590529800000000, 0, 0, 1, 0, 1, 1, 1, 1
0.590529840000000, 0, 0, 1, 0, 0, 1, 1, 1
0.590534480000000, 0, 1, 1, 0, 0, 1, 1, 1
0.590534520000000, 0, 1, 1, 0, 0, 0, 1, 1
0.590544480000000, 0, 0, 1, 0, 0, 0, 1, 1
0.590544760000000, 0, 0, 1, 0, 0, 1, 1, 1
0.594109200000000, 0, 0, 0, 0, 0, 1, 1, 1
0.594109240000000, 0, 0, 0, 0, 0, 1, 0, 1
0.594246480000000, 0, 1, 0, 0, 0, 1, 0, 1
0.594246520000000, 0, 1, 0, 0, 0, 0, 0, 1
0.594288720000000, 1, 1, 0, 0, 0, 0, 0, 1
0.594288760000000, 1, 1, 0, 0, 1, 0, 0, 1
0.594625760000000, 0, 1, 0, 0, 1, 0, 0, 1
0.594625800000000, 0, 1, 0, 0, 0, 0, 0, 1
0.594630440000000, 0, 0, 0, 0, 0, 0, 0, 1
0.594630520000000, 0, 0, 0, 0, 0, 1, 0, 1
0.594639960000000, 0, 1, 0, 0, 0, 1, 0, 1
0.594640120000000, 0, 1, 0, 0, 0, 0, 0, 1
0.598205200000000, 0, 1, 1, 0, 0, 0, 0, 1
0.598205240000000, 0, 1, 1, 0, 0, 0, 1, 1
0.598342440000000, 0, 0, 1, 0, 0, 0, 1, 1
0.598342480000000, 0, 0, 1, 0, 0, 1, 1, 1
0.598384680000000, 1, 0, 1, 0, 0, 1, 1, 1
0.598384720000000, 1, 0, 1, 0, 1, 1, 1, 1
0.598721760000000, 0, 0, 1, 0, 1, 1, 1, 1
0.598721800000000, 0, 0, 1, 0, 0, 1, 1, 1
0.598726440000000, 0, 1, 1, 0, 0, 1, 1, 1
0.598726480000000, 0, 1, 1, 0, 0, 0, 1, 1
0.598735600000000, 0, 1, 1, 0, 0, 1, 1, 1
0.598737040000000, 0, 0, 1, 0, 0, 1, 1, 1
0.602301160000000, 0, 0, 0, 0, 0, 1, 1, 1
0.602301200000000, 0, 0, 0, 0, 0, 1, 0, 1
0.602438400000000, 0, 1, 0, 0, 0, 1, 0, 1
0.602438440000000, 0, 1, 0, 0, 0, 0, 0, 1
0.602480680000000, 1, 1, 0, 0, 0, 0, 0, 1
0.602480720000000, 1, 1, 0, 0, 1, 0, 0, 1
0.602817720000000, 0, 1, 0, 0, 1, 0, 0, 1
0.602817760000000, 0, 1, 0, 0, 0, 0, 0, 1
0.602822400000000, 0, 0, 0, 0, 0, 0, 0, 1
0.602822480000000, 0, 0, 0, 0, 0, 1, 0, 1
0.602832400000000, 0, 1, 0, 0, 0, 1, 0, 1
0.602832720000000, 0, 1, 0, 0, 0, 0, 0, 1
0.606397160000000, 0, 1, 1, 0, 0, 0, 0, 1
0.606397200000000, 0, 1, 1, 0, 0, 0, 1, 1
0.606534400000000, 0, 0, 1, 0, 0, 0, 1, 1
0.606534440000000, 0, 0, 1, 0, 0, 1, 1, 1
0.606576640000000, 1, 0, 1, 0, 0, 1, 1, 1
0.606576680000000, 1, 0, 1, 0, 1, 1, 1, 1
0.606913680000000, 0, 0, 1, 0, 1, 1, 1, 1
0.606913760000000, 0, 0, 1, 0, 0, 1, 1, 1
0.606918400000000, 0, 1, 1, 0, 0, 1, 1, 1
0.606918440000000, 0, 1, 1, 0, 0, 0, 1, 1
0.606927880000000, 0, 0, 1, 0, 0, 0, 1, 1
0.606928080000000, 0, 0, 1, 0, 0, 1, 1, 1
0.610493120000000, 0, 0, 0, 0, 0, 1, 1, 1
0.610493160000000, 0, 0, 0, 0, 0, 1, 0, 1
0.610630360000000, 0, 1, 0, 0, 0, 1, 0, 1
0.610630400000000, 0, 1, 0, 0, 0, 0, 0, 1
0.610672600000000, 1, 1, 0, 0, 0, 0, 0, 1
0.610672680000000, 1, 1, 0, 0, 1, 0, 0, 1
0.611009680000000, 0, 1, 0, 0, 1, 0, 0, 1
0.611009720000000, 0, 1, 0, 0, 0, 0, 0, 1
0.611014360000000, 0, 0, 0, 0, 0, 0, 0, 1
0.611014400000000, 0, 0, 0, 0, 0, 1, 0, 1
0.611023520000000, 0, 0, 0, 0, 0, 0, 0, 1
0.611025000000000, 0, 1, 0, 0, 0, 0, 0, 1
0.614589080000000, 0, 1, 1, 0, 0, 0, 0, 1
0.614589160000000, 0, 1, 1, 0, 0, 0, 1, 1
0.614726320000000, 0, 0, 1, 0, 0, 0, 1, 1
0.614726400000000, 0, 0, 1, 0, 0, 1, 1, 1
0.614768600000000, 1, 0, 1, 0, 0, 1, 1, 1
0.614768640000000, 1, 0, 1, 0, 1, 1, 1, 1
0.615105640000000, 0, 0, 1, 0, 1, 1, 1, 1
0.615105680000000, 0, 0, 1, 0, 0, 1, 1, 1
0.615110360000000, 0, 1, 1, 0, 0, 1, 1, 1
0.615110400000000, 0, 1, 1, 0, 0, 0, 1, 1
0.615120320000000, 0, 0, 1, 0, 0, 0, 1, 1
0.615120640000000, 0, 0, 1, 0, 0, 1, 1, 1
0.618685080000000, 0, 0, 0, 0, 0, 1, 1, 1
0.618685120000000, 0, 0, 0, 0, 0, 1, 0, 1
0.618822320000000, 0, 1, 0, 0, 0, 1, 0, 1
0.618822360000000, 0, 1, 0, 0, 0, 0, 0, 1
0.618864560000000, 1, 1, 0, 0, 0, 0, 0, 1
0.618864640000000, 1, 1, 0, 0, 1, 0, 0, 1
0.619201640000000, 0, 1, 0, 0, 1, 0, 0, 1
0.619201680000000, 0, 1, 0, 0, 0, 0, 0, 1
0.619206320000000, 0, 0, 0, 0, 0, 0, 0, 1
0.619206360000000, 0, 0, 0, 0, 0, 1, 0, 1
0.619215800000000, 0, 1, 0, 0, 0, 1, 0, 1
0.619216000000000, 0, 1, 0, 0, 0, 0, 0, 1
0.622781040000000, 0, 1, 1, 0, 0, 0, 0, 1
0.622781120000000, 0, 1, 1, 0, 0, 0, 1, 1
0.622918280000000, 0, 0, 1, 0, 0, 0, 1, 1
0.622918360000000, 0, 0, 1, 0, 0, 1, 1, 1
0.622960560000000, 1, 0, 1, 0, 0, 1, 1, 1
0.622960600000000, 1, 0, 1, 0, 1, 1, 1, 1
0.623297600000000, 0, 0, 1, 0, 1, 1, 1, 1
0.623297640000000, 0, 0, 1, 0, 0, 1, 1, 1
0.623302280000000, 0, 1, 1, 0, 0, 1, 1, 1
0.623302360000000, 0, 1, 1, 0, 0, 0, 1, 1
0.623311480000000, 0, 1, 1, 0, 0, 1, 1, 1
0.623312920000000, 0, 0, 1, 0, 0, 1, 1, 1
0.626877000000000, 0, 0, 0, 0, 0, 1, 1, 1
0.626877080000000, 0, 0, 0, 0, 0, 1, 0, 1
0.627014280000000, 0, 1, 0, 0, 0, 1, 0, 1
0.627014320000000, 0, 1, 0, 0, 0, 0, 0, 1
0.627056520000000, 1, 1, 0, 0, 0, 0, 0, 1
0.627056560000000, 1, 1, 0, 0, 1, 0, 0, 1
0.627393560000000, 0, 1, 0, 0, 1, 0, 0, 1
0.627393640000000, 0, 1, 0, 0, 0, 0, 0, 1
0.627398280000000, 0, 0, 0, 0, 0, 0, 0, 1
0.627398320000000, 0, 0, 0, 0, 0, 1, 0, 1
0.627408280000000, 0, 1, 0, 0, 0, 1, 0, 1
0.627408560000000, 0, 1, 0, 0, 0, 0, 0, 1
0.630973000000000, 0, 1, 1, 0, 0, 0, 0, 1
0.630973080000000, 0, 1, 1, 0, 0, 0, 1, 1
0.631110240000000, 0, 0, 1, 0, 0, 0, 1, 1
0.631110320000000, 0, 0, 1, 0, 0, 1, 1, 1
0.631152480000000, 1, 0, 1, 0, 0, 1, 1, 1
0.631152560000000, 1, 0, 1, 0, 1, 1, 1, 1
0.631489560000000, 0, 0, 1, 0, 1, 1, 1, 1
0.631489600000000, 0, 0, 1, 0, 0, 1, 1, 1
0.631494240000000, 0, 1, 1, 0, 0, 1, 1, 1
0.631494280000000, 0, 1, 1, 0, 0, 0, 1, 1
0.631503720000000, 0, 0, 1, 0, 0, 0, 1, 1
0.631503920000000, 0, 0, 1, 0, 0, 1, 1, 1
0.635068960000000, 0, 0, 0, 0, 0, 1, 1, 1
0.635069040000000, 0, 0, 0, 0, 0, 1, 0, 1
0.635206240000000, 0, 1, 0, 0, 0, 1, 0, 1
0.635206280000000, 0, 1, 0, 0, 0, 0, 0, 1
0.635248480000000, 1, 1, 0, 0, 0, 0, 0, 1
0.635248520000000, 1, 1, 0, 0, 1, 0, 0, 1
0.635585520000000, 0, 1, 0, 0, 1, 0, 0, 1
0.635585600000000, 0, 1, 0, 0, 0, 0, 0, 1
0.635590200000000, 0, 0, 0, 0, 0, 0, 0, 1
0.635590280000000, 0, 0, 0, 0, 0, 1, 0, 1
0.635599400000000, 0, 0, 0, 0, 0, 0, 0, 1
0.635600840000000, 0, 1, 0, 0, 0, 0, 0, 1
0.639164960000000, 0, 1, 1, 0, 0, 0, 0, 1
0.639165000000000, 0, 1, 1, 0, 0, 0, 1, 1
0.639302200000000, 0, 0, 1, 0, 0, 0, 1, 1
0.639302280000000, 0, 0, 1, 0, 0, 1, 1, 1
0.639344440000000, 1, 0, 1, 0, 0, 1, 1, 1
0.639344520000000, 1, 0, 1, 0, 1, 1, 1, 1
0.639681480000000, 0, 0, 1, 0, 1, 1, 1, 1
0.639681560000000, 0, 0, 1, 0, 0, 1, 1, 1
0.639686200000000, 0, 1, 1, 0, 0, 1, 1, 1
0.639686240000000, 0, 1, 1, 0, 0, 0, 1, 1
0.639696200000000, 0, 0, 1, 0, 0, 0, 1, 1
0.639696520000000, 0, 0, 1, 0, 0, 1, 1, 1
0.643260920000000, 0, 0, 0, 0, 0, 1, 1, 1
0.643261000000000, 0, 0, 0, 0, 0, 1, 0, 1
0.643398160000000, 0, 1, 0, 0, 0, 1, 0, 1
0.643398240000000, 0, 1, 0, 0, 0, 0, 0, 1
0.643440400000000, 1, 1, 0, 0, 0, 0, 0, 1
0.643440480000000, 1, 1, 0, 0, 1, 0, 0, 1
0.643777480000000, 0, 1, 0, 0, 1, 0, 0, 1
0.643777560000000, 0, 1, 0, 0, 0, 0, 0, 1
0.643782160000000, 0, 0, 0, 0, 0, 0, 0, 1
0.643782240000000, 0, 0, 0, 0, 0, 1, 0, 1
0.643791680000000, 0, 1, 0, 0, 0, 1, 0, 1
0.643791840000000, 0, 1, 0, 0, 0, 0, 0, 1
0.647356880000000, 0, 1, 1, 0, 0, 0, 0, 1
0.647356960000000, 0, 1, 1, 0, 0, 0, 1, 1
0.647494120000000, 0, 0, 1, 0, 0, 0, 1, 1
0.647494200000000, 0, 0, 1, 0, 0, 1, 1, 1
0.647536400000000, 1, 0, 1, 0, 0, 1, 1, 1
0.647536480000000, 1, 0, 1, 0, 1, 1, 1, 1
0.647873440000000, 0, 0, 1, 0, 1, 1, 1, 1
0.647873520000000, 0, 0, 1, 0, 0, 1, 1, 1
0.647878160000000, 0, 1, 1, 0, 0, 1, 1, 1
0.647878200000000, 0, 1, 1, 0, 0, 0, 1, 1
0.647887360000000, 0, 1, 1, 0, 0, 1, 1, 1
0.647888760000000, 0, 0, 1, 0, 0, 1, 1, 1
0.651452880000000, 0, 0, 0, 0, 0, 1, 1, 1
0.651452960000000, 0, 0, 0, 0, 0, 1, 0, 1
0.651590120000000, 0, 1, 0, 0, 0, 1, 0, 1
0.651590200000000, 0, 1, 0, 0, 0, 0, 0, 1
0.651632360000000, 1, 1, 0, 0, 0, 0, 0, 1
0.651632440000000, 1, 1, 0, 0, 1, 0, 0, 1
0.651969440000000, 0, 1, 0, 0, 1, 0, 0, 1
0.651969480000000, 0, 1, 0, 0, 0, 0, 0, 1
0.651974120000000, 0, 0, 0, 0, 0, 0, 0, 1
0.651974200000000, 0, 0, 0, 0, 0, 1, 0, 1
0.651984120000000, 0, 1, 0, 0, 0, 1, 0, 1
0.651984440000000, 0, 1, 0, 0, 0, 0, 0, 1
0.655548840000000, 0, 1, 1, 0, 0, 0, 0, 1
0.655548920000000, 0, 1, 1, 0, 0, 0, 1, 1
0.655686080000000, 0, 0, 1, 0, 0, 0, 1, 1
0.655686160000000, 0, 0, 1, 0, 0, 1, 1, 1
0.655728360000000, 1, 0, 1, 0, 0, 1, 1, 1
0.655728440000000, 1, 0, 1, 0, 1, 1, 1, 1
0.656065400000000, 0, 0, 1, 0, 1, 1, 1, 1
0.656065480000000, 0, 0, 1, 0, 0, 1, 1, 1
0.656070080000000, 0, 1, 1, 0, 0, 1, 1, 1
0.656070160000000, 0, 1, 1, 0, 0, 0, 1, 1
0.656079600000000, 0, 0, 1, 0, 0, 0, 1, 1
0.656079800000000, 0, 0, 1, 0, 0, 1, 1, 1
0.659644800000000, 0, 0, 0, 0, 0, 1, 1, 1
0.659644880000000, 0, 0, 0, 0, 0, 1, 0, 1
0.659782080000000, 0, 1, 0, 0, 0, 1, 0, 1
0.659782160000000, 0, 1, 0, 0, 0, 0, 0, 1
0.659824320000000, 1, 1, 0, 0, 0, 0, 0, 1
0.659824400000000, 1, 1, 0, 0, 1, 0, 0, 1
0.660161360000000, 0, 1, 0, 0, 1, 0, 0, 1
0.660161440000000, 0, 1, 0, 0, 0, 0, 0, 1
0.660166080000000, 0, 0, 0, 0, 0, 0, 0, 1
0.660166160000000, 0, 0, 0, 0, 0, 1, 0, 1
0.660175280000000, 0, 0, 0, 0, 0, 0, 0, 1
0.660176680000000, 0, 1, 0, 0, 0, 0, 0, 1
0.663740800000000, 0, 1, 1, 0, 0, 0, 0, 1
0.663740880000000, 0, 1, 1, 0, 0, 0, 1, 1
0.663878040000000, 0, 0, 1, 0, 0, 0, 1, 1
0.663878120000000, 0, 0, 1, 0, 0, 1, 1, 1
0.663920280000000, 1, 0, 1, 0, 0, 1, 1, 1
0.663920360000000, 1, 0, 1, 0, 1, 1, 1, 1
0.664257360000000, 0, 0, 1, 0, 1, 1, 1, 1
0.664257440000000, 0, 0, 1, 0, 0, 1, 1, 1
0.664262040000000, 0, 1, 1, 0, 0, 1, 1, 1
0.664262120000000, 0, 1, 1, 0, 0, 0, 1, 1
0.664272040000000, 0, 0, 1, 0, 0, 0, 1, 1
0.664272360000000, 0, 0, 1, 0, 0, 1, 1, 1
0.667836760000000, 0, 0, 0, 0, 0, 1, 1, 1
0.667836840000000, 0, 0, 0, 0, 0, 1, 0, 1
0.667974040000000, 0, 1, 0, 0, 0, 1, 0, 1
0.667974080000000, 0, 1, 0, 0, 0, 0, 0, 1
0.668016280000000, 1, 1, 0, 0, 0, 0, 0, 1
0.668016360000000, 1, 1, 0, 0, 1, 0, 0, 1
0.668353320000000, 0, 1, 0, 0, 1, 0, 0, 1
0.668353400000000, 0, 1, 0, 0, 0, 0, 0, 1
0.668358000000000, 0, 0, 0, 0, 0, 0, 0, 1
0.668358120000000, 0, 0, 0, 0, 0, 1, 0, 1
0.668367520000000, 0, 1, 0, 0, 0, 1, 0, 1
0.668367720000000, 0, 1, 0, 0, 0, 0, 0, 1
0.671932760000000, 0, 1, 1, 0, 0, 0, 0, 1
0.671932840000000, 0, 1, 1, 0, 0, 0, 1, 1
0.672070000000000, 0, 0, 1, 0, 0, 0, 1, 1
0.672070080000000, 0, 0, 1, 0, 0, 1, 1, 1
0.672112240000000, 1, 0, 1, 0, 0, 1, 1, 1
0.672112320000000, 1, 0, 1, 0, 1, 1, 1, 1
0.672449320000000, 0, 0, 1, 0, 1, 1, 1, 1
0.672449400000000, 0, 0, 1, 0, 0, 1, 1, 1
0.672454000000000, 0, 1, 1, 0, 0, 1, 1, 1
0.672454080000000, 0, 1, 1, 0, 0, 0, 1, 1
0.672463200000000, 0, 1, 1, 0, 0, 1, 1, 1
0.672464600000000, 0, 0, 1, 0, 0, 1, 1, 1
0.676028720000000, 0, 0, 0, 0, 0, 1, 1, 1
0.676028800000000, 0, 0, 0, 0, 0, 1, 0, 1
0.676165960000000, 0, 1, 0, 0, 0, 1, 0, 1
0.676166040000000, 0, 1, 0, 0, 0, 0, 0, 1
0.676208240000000, 1, 1, 0, 0, 0, 0, 0, 1
0.676208320000000, 1, 1, 0, 0, 1, 0, 0, 1
0.676545280000000, 0, 1, 0, 0, 1, 0, 0, 1
0.676545360000000, 0, 1, 0, 0, 0, 0, 0, 1
0.676549960000000, 0, 0, 0, 0, 0, 0, 0, 1
0.676550080000000, 0, 0, 0, 0, 0, 1, 0, 1
0.676559960000000, 0, 1, 0, 0, 0, 1, 0, 1
0.676560320000000, 0, 1, 0, 0, 0, 0, 0, 1
0.680124720000000, 0, 1, 1, 0, 0, 0, 0, 1
0.680124800000000, 0, 1, 1, 0, 0, 0, 1, 1
0.680261960000000, 0, 0, 1, 0, 0, 0, 1, 1
0.680262040000000, 0, 0, 1, 0, 0, 1, 1, 1
0.680304200000000, 1, 0, 1, 0, 0, 1, 1, 1
0.680304280000000, 1, 0, 1, 0, 1, 1, 1, 1
0.680641240000000, 0, 0, 1, 0, 1, 1, 1, 1
0.680641360000000, 0, 0, 1, 0, 0, 1, 1, 1
0.680645960000000, 0, 1, 1, 0, 0, 1, 1, 1
0.680646040000000, 0, 1, 1, 0, 0, 0, 1, 1
0.680655440000000, 0, 0, 1, 0, 0, 0, 1, 1
0.680655680000000, 0, 0, 1, 0, 0, 1, 1, 1
0.684220680000000, 0, 0, 0, 0, 0, 1, 1, 1
0.684220760000000, 0, 0, 0, 0, 0, 1, 0, 1
0.684357920000000, 0, 1, 0, 0, 0, 1, 0, 1
0.684358000000000, 0, 1, 0, 0, 0, 0, 0, 1
0.684400160000000, 1, 1, 0, 0, 0, 0, 0, 1
0.684400280000000, 1, 1, 0, 0, 1, 0, 0, 1
0.684737240000000, 0, 1, 0, 0, 1, 0, 0, 1
0.684737320000000, 0, 1, 0, 0, 0, 0, 0, 1
0.684741920000000, 0, 0, 0, 0, 0, 0, 0, 1
0.684742000000000, 0, 0, 0, 0, 0, 1, 0, 1
0.684751120000000, 0, 0, 0, 0, 0, 0, 0, 1
0.684752560000000, 0, 1, 0, 0, 0, 0, 0, 1
0.688316640000000, 0, 1, 1, 0, 0, 0, 0, 1
0.688316760000000, 0, 1, 1, 0, 0, 0, 1, 1
0.688453880000000, 0, 0, 1, 0, 0, 0, 1, 1
0.688454000000000, 0, 0, 1, 0, 0, 1, 1, 1
0.688496160000000, 1, 0, 1, 0, 0, 1, 1, 1
0.688496240000000, 1, 0, 1, 0, 1, 1, 1, 1
0.688833200000000, 0, 0, 1, 0, 1, 1, 1, 1
0.688833280000000, 0, 0, 1, 0, 0, 1, 1, 1
0.688837880000000, 0, 1, 1, 0, 0, 1, 1, 1
0.688838000000000, 0, 1, 1, 0, 0, 0, 1, 1
0.688847880000000, 0, 0, 1, 0, 0, 0, 1, 1
0.688848240000000, 0, 0, 1, 0, 0, 1, 1, 1
0.692412600000000, 0, 0, 0, 0, 0, 1, 1, 1
0.692412720000000, 0, 0, 0, 0, 0, 1, 0, 1
0.692549880000000, 0, 1, 0, 0, 0, 1, 0, 1
0.692549960000000, 0, 1, 0, 0, 0, 0, 0, 1
0.692592120000000, 1, 1, 0, 0, 0, 0, 0, 1
0.692592240000000, 1, 1, 0, 0, 1, 0, 0, 1
0.692929160000000, 0, 1, 0, 0, 1, 0, 0, 1
0.692929280000000, 0, 1, 0, 0, 0, 0, 0, 1
0.692933880000000, 0, 0, 0, 0, 0, 0, 0, 1
0.692933960000000, 0, 0, 0, 0, 0, 1, 0, 1
0.692943360000000, 0, 1, 0, 0, 0, 1, 0, 1
0.692943600000000, 0, 1, 0, 0, 0, 0, 0, 1
0.696508600000000, 0, 1, 1, 0, 0, 0, 0, 1
0.696508720000000, 0, 1, 1, 0, 0, 0, 1, 1
0.696645840000000, 0, 0, 1, 0, 0, 0, 1, 1
0.696645960000000, 0, 0, 1, 0, 0, 1, 1, 1
0.696688080000000, 1, 0, 1, 0, 0, 1, 1, 1
0.696688200000000, 1, 0, 1, 0, 1, 1, 1, 1
0.697025160000000, 0, 0, 1, 0, 1, 1, 1, 1
0.697025240000000, 0, 0, 1, 0, 0, 1, 1, 1
0.697029840000000, 0, 1, 1, 0, 0, 1, 1, 1
0.697029960000000, 0, 1, 1, 0, 0, 0, 1, 1
0.697039080000000, 0, 1, 1, 0, 0, 1, 1, 1
0.697040480000000, 0, 0, 1, 0, 0, 1, 1, 1
0.700604560000000, 0, 0, 0, 0, 0, 1, 1, 1
0.700604680000000, 0, 0, 0, 0, 0, 1, 0, 1
0.700741840000000, 0, 1, 0, 0, 0, 1, 0, 1
0.700741920000000, 0, 1, 0, 0, 0, 0, 0, 1
0.700784080000000, 1, 1, 0, 0, 0, 0, 0, 1
0.700784160000000, 1, 1, 0, 0, 1, 0, 0, 1
0.701121120000000, 0, 1, 0, 0, 1, 0, 0, 1
0.701121240000000, 0, 1, 0, 0, 0, 0, 0, 1
0.701125800000000, 0, 0, 0, 0, 0, 0, 0, 1
0.701125920000000, 0, 0, 0, 0, 0, 1, 0, 1
0.701135840000000, 0, 1, 0, 0, 0, 1, 0, 1
0.701136160000000, 0, 1, 0, 0, 0, 0, 0, 1
0.704700560000000, 0, 1, 1, 0, 0, 0, 0, 1
0.704700640000000, 0, 1, 1, 0, 0, 0, 1, 1
0.704837800000000, 0, 0, 1, 0, 0, 0, 1, 1
0.704837920000000, 0, 0, 1, 0, 0, 1, 1, 1
0.704880040000000, 1, 0, 1, 0, 0, 1, 1, 1
0.704880160000000, 1, 0, 1, 0, 1, 1, 1, 1
0.705217120000000, 0, 0, 1, 0, 1, 1, 1, 1
0.705217200000000, 0, 0, 1, 0, 0, 1, 1, 1
0.705221800000000, 0, 1, 1, 0, 0, 1, 1, 1
0.705221880000000, 0, 1, 1, 0, 0, 0, 1, 1
0.705231280000000, 0, 0, 1, 0, 0, 0, 1, 1
0.705231520000000, 0, 0, 1, 0, 0, 1, 1, 1
0.708796520000000, 0, 0, 0, 0, 0, 1, 1, 1
0.708796640000000, 0, 0, 0, 0, 0, 1, 0, 1
0.708933760000000, 0, 1, 0, 0, 0, 1, 0, 1
0.708933880000000, 0, 1, 0, 0, 0, 0, 0, 1
0.708976040000000, 1, 1, 0, 0, 0, 0, 0, 1
0.708976120000000, 1, 1, 0, 0, 1, 0, 0, 1
0.709313080000000, 0, 1, 0, 0, 1, 0, 0, 1
0.709313200000000, 0, 1, 0, 0, 0, 0, 0, 1
0.709317760000000, 0, 0, 0, 0, 0, 0, 0, 1
0.709317880000000, 0, 0, 0, 0, 0, 1, 0, 1
0.709327000000000, 0, 0, 0, 0, 0, 0, 0, 1
0.709328400000000, 0, 1, 0, 0, 0, 0, 0, 1
